timestamps,TP9,AF7,AF8,TP10,Right AUX
1700264844.653,-898.926,-721.191,-348.633,-1000.000,0.000
1700264844.657,-17.090,-461.426,207.031,205.078,0.000
1700264844.661,63.965,-499.023,338.867,846.680,0.000
1700264844.665,-869.629,-869.629,-279.785,-584.473,0.000
1700264844.668,-1000.000,-889.160,-469.238,-1000.000,0.000
1700264844.672,-260.742,-583.496,82.031,-174.316,0.000
1700264844.676,244.629,-522.949,396.484,999.512,0.000
1700264844.680,-611.816,-780.762,-43.457,-32.715,0.000
1700264844.684,-1000.000,-908.203,-447.266,-1000.000,0.000
1700264844.688,-515.137,-756.348,-49.805,-471.191,0.000
1700264844.692,270.020,-557.617,415.039,999.512,0.000
1700264844.696,-347.656,-691.895,147.949,273.438,0.000
1700264844.700,-1000.000,-926.758,-323.242,-1000.000,0.000
1700264844.704,-566.895,-877.930,-237.793,-804.688,0.000
1700264844.708,479.980,-660.645,275.879,687.500,0.000
1700264844.711,211.914,-667.969,292.480,600.586,0.000
1700264844.715,-861.328,-925.293,-205.078,-935.059,0.000
1700264844.719,-604.492,-1000.000,-468.262,-1000.000,0.000
1700264844.723,482.910,-785.156,-35.645,303.223,0.000
1700264844.727,637.207,-532.227,494.141,999.512,0.000
1700264844.731,-474.609,-870.117,-14.648,-345.215,0.000
1700264844.735,-707.031,-1000.000,-365.723,-1000.000,0.000
1700264844.739,285.645,-729.492,168.457,-91.797,0.000
1700264844.743,859.375,-502.441,553.711,999.512,0.000
1700264844.747,-46.387,-800.293,132.324,125.977,0.000
1700264844.751,-706.055,-1000.000,-392.578,-1000.000,0.000
1700264844.754,16.113,-913.574,-125.000,-364.258,0.000
1700264844.758,854.492,-610.840,425.293,999.512,0.000
1700264844.762,257.324,-750.000,227.051,363.281,0.000
1700264844.766,-661.133,-1000.000,-467.285,-1000.000,0.000
1700264844.770,-270.020,-890.137,-190.918,-835.938,0.000
1700264844.774,653.809,-571.777,493.164,620.117,0.000
1700264844.778,520.508,-698.730,358.398,769.043,0.000
1700264844.782,-580.078,-1000.000,-228.027,-736.816,0.000
1700264844.786,-557.617,-1000.000,-311.035,-1000.000,0.000
1700264844.790,445.801,-800.293,229.980,172.363,0.000
1700264844.794,737.793,-731.445,449.219,999.512,0.000
1700264844.797,-350.098,-984.375,-94.727,-161.133,0.000
1700264844.801,-795.898,-1000.000,-518.555,-1000.000,0.000
1700264844.805,98.145,-932.617,-11.230,-207.520,0.000
1700264844.809,784.180,-879.883,369.141,999.512,0.000
1700264844.813,-125.977,-994.141,-70.312,184.570,0.000
1700264844.817,-968.262,-1000.000,-421.875,-1000.000,0.000
1700264844.821,-274.902,-992.188,-113.770,-590.332,0.000
1700264844.825,637.695,-909.668,382.324,947.266,0.000
1700264844.829,146.484,-925.781,215.820,425.781,0.000
1700264844.833,-858.398,-1000.000,-304.199,-1000.000,0.000
1700264844.837,-523.926,-1000.000,-286.133,-918.945,0.000
1700264844.840,520.020,-946.289,254.883,496.094,0.000
1700264844.844,478.516,-918.945,294.922,815.918,0.000
1700264844.848,-680.176,-992.188,-329.102,-675.293,0.000
1700264844.852,-756.348,-1000.000,-478.516,-1000.000,0.000
1700264844.856,250.977,-909.180,35.156,55.176,0.000
1700264844.860,629.395,-775.879,441.895,999.512,0.000
1700264844.864,-402.344,-948.730,-82.031,-55.176,0.000
1700264844.868,-881.348,-1000.000,-567.383,-1000.000,0.000
1700264844.872,-13.184,-963.379,-296.875,-250.000,0.000
1700264844.876,658.203,-747.559,306.152,999.512,0.000
1700264844.880,-188.477,-848.145,168.945,226.562,0.000
1700264844.883,-990.723,-1000.000,-498.535,-1000.000,0.000
1700264844.887,-400.879,-962.402,-305.176,-705.078,0.000
1700264844.891,513.184,-772.949,324.707,818.359,0.000
1700264844.895,118.164,-852.051,212.891,531.738,0.000
1700264844.899,-921.387,-1000.000,-556.641,-968.750,0.000
1700264844.903,-658.203,-987.305,-624.023,-1000.000,0.000
1700264844.907,271.973,-670.410,224.609,299.316,0.000
1700264844.911,328.125,-649.414,369.141,933.594,0.000
1700264844.915,-737.305,-970.703,-290.039,-481.934,0.000
1700264844.919,-976.562,-1000.000,-514.160,-1000.000,0.000
1700264844.922,1.953,-871.582,-1.953,-46.875,0.000
1700264844.926,593.262,-681.641,430.176,999.512,0.000
1700264844.930,-390.137,-905.762,-49.805,54.688,0.000
1700264844.934,-1000.000,-1000.000,-469.727,-1000.000,0.000
1700264844.938,-212.402,-918.945,-94.238,-403.320,0.000
1700264844.942,670.898,-739.258,394.043,999.512,0.000
1700264844.946,43.945,-857.910,-87.402,312.012,0.000
1700264844.950,-869.629,-1000.000,-648.438,-1000.000,0.000
1700264844.954,-418.457,-953.613,-215.820,-798.340,0.000
1700264844.958,625.977,-718.262,295.898,697.754,0.000
1700264844.961,388.184,-817.383,226.562,611.328,0.000
1700264844.965,-729.980,-1000.000,-305.176,-896.484,0.000
1700264844.969,-567.383,-1000.000,-405.762,-1000.000,0.000
1700264844.973,539.551,-868.652,135.254,208.008,0.000
1700264844.977,774.902,-861.328,325.195,999.512,0.000
1700264844.981,-395.020,-1000.000,-247.070,-333.496,0.000
1700264844.985,-733.398,-997.070,-464.355,-1000.000,0.000
1700264844.989,272.461,-1000.000,-62.012,-133.301,0.000
1700264844.993,913.574,-917.480,328.613,999.512,0.000
1700264844.997,-90.820,-897.949,93.262,108.887,0.000
1700264845.001,-805.664,-1000.000,-342.773,-1000.000,0.000
1700264845.004,19.531,-1000.000,-292.969,-489.258,0.000
1700264845.008,874.023,-808.105,247.070,999.512,0.000
1700264845.012,211.426,-841.309,220.703,337.402,0.000
1700264845.016,-764.648,-1000.000,-423.828,-1000.000,0.000
1700264845.020,-293.945,-1000.000,-366.699,-907.227,0.000
1700264845.024,723.145,-756.348,229.492,522.461,0.000
1700264845.028,533.691,-767.578,318.359,716.309,0.000
1700264845.032,-579.590,-1000.000,-310.059,-782.715,0.000
1700264845.036,-523.438,-1000.000,-524.414,-1000.000,0.000
1700264845.040,517.090,-862.305,59.570,70.312,0.000
1700264845.044,839.844,-776.855,406.250,999.512,0.000
1700264845.047,-262.695,-982.910,-158.691,-210.938,0.000
1700264845.051,-658.691,-1000.000,-520.508,-1000.000,0.000
1700264845.055,198.242,-805.664,46.387,-297.852,0.000
1700264845.059,862.793,-614.746,519.531,999.512,0.000
1700264845.063,78.613,-876.465,17.578,182.129,0.000
1700264845.067,-727.051,-1000.000,-526.367,-1000.000,0.000
1700264845.071,-113.281,-995.117,-189.453,-644.531,0.000
1700264845.075,807.129,-804.199,409.668,894.531,0.000
1700264845.079,343.262,-819.336,179.199,421.387,0.000
1700264845.083,-644.531,-1000.000,-532.227,-1000.000,0.000
1700264845.087,-341.797,-1000.000,-364.258,-1000.000,0.000
1700264845.090,654.297,-808.594,298.340,346.680,0.000
1700264845.094,712.402,-809.570,156.250,871.094,0.000
1700264845.098,-393.555,-1000.000,-506.836,-578.613,0.000
1700264845.102,-582.520,-1000.000,-386.719,-1000.000,0.000
1700264845.106,411.621,-832.520,145.020,-24.902,0.000
1700264845.110,912.109,-754.883,387.207,999.512,0.000
1700264845.114,-133.301,-972.656,-96.191,-86.914,0.000
1700264845.118,-706.055,-1000.000,-501.953,-1000.000,0.000
1700264845.122,143.555,-905.762,-72.754,-342.773,0.000
1700264845.126,937.988,-703.613,396.484,999.512,0.000
1700264845.129,173.828,-872.559,-53.711,154.785,0.000
1700264845.133,-729.004,-1000.000,-576.660,-1000.000,0.000
1700264845.137,-178.223,-956.543,-342.773,-738.281,0.000
1700264845.141,805.664,-812.012,139.160,780.273,0.000
1700264845.145,428.223,-832.520,148.926,504.395,0.000
1700264845.149,-737.793,-975.586,-312.500,-999.512,0.000
1700264845.153,-495.605,-1000.000,-460.449,-1000.000,0.000
1700264845.157,553.223,-776.855,67.871,309.570,0.000
1700264845.161,614.746,-619.629,363.281,923.340,0.000
1700264845.165,-506.348,-951.172,-196.777,-492.676,0.000
1700264845.169,-735.352,-1000.000,-564.941,-1000.000,0.000
1700264845.172,207.520,-824.707,-62.012,-85.938,0.000
1700264845.176,758.789,-626.465,387.207,999.512,0.000
1700264845.180,-270.996,-882.324,-40.039,39.551,0.000
1700264845.184,-905.273,-1000.000,-612.305,-1000.000,0.000
1700264845.188,-72.754,-872.559,-376.953,-432.617,0.000
1700264845.192,697.754,-433.105,408.203,999.512,0.000
1700264845.196,35.156,-666.504,170.898,299.805,0.000
1700264845.200,-885.254,-1000.000,-427.246,-1000.000,0.000
1700264845.204,-371.582,-914.551,-208.496,-774.414,0.000
1700264845.208,650.879,-645.020,289.062,732.910,0.000
1700264845.212,390.625,-768.555,157.715,625.000,0.000
1700264845.215,-730.957,-1000.000,-391.113,-881.348,0.000
1700264845.219,-613.770,-1000.000,-470.215,-1000.000,0.000
1700264845.223,420.410,-794.922,41.016,200.195,0.000
1700264845.227,634.766,-661.621,372.070,999.512,0.000
1700264845.231,-424.316,-961.914,-347.656,-329.102,0.000
1700264845.235,-783.691,-1000.000,-629.883,-1000.000,0.000
1700264845.239,68.848,-745.605,104.980,-195.801,0.000
1700264845.243,757.324,-500.977,490.723,999.512,0.000
1700264845.247,-115.234,-854.492,-20.996,145.508,0.000
1700264845.251,-871.094,-1000.000,-477.539,-1000.000,0.000
1700264845.255,-166.992,-902.344,-73.730,-524.414,0.000
1700264845.258,753.418,-639.160,385.742,999.512,0.000
1700264845.262,192.871,-820.312,143.066,348.633,0.000
1700264845.266,-781.250,-1000.000,-456.543,-1000.000,0.000
1700264845.270,-368.164,-985.352,-404.297,-888.672,0.000
1700264845.274,587.402,-855.957,128.906,523.438,0.000
1700264845.278,476.562,-924.805,203.125,701.172,0.000
1700264845.282,-738.281,-1000.000,-241.211,-795.410,0.000
1700264845.286,-767.578,-1000.000,-403.320,-1000.000,0.000
1700264845.290,319.824,-860.352,57.129,62.500,0.000
1700264845.293,653.809,-646.484,385.254,999.512,0.000
1700264845.297,-455.078,-881.348,-112.793,-212.891,0.000
1700264845.301,-907.715,-1000.000,-515.137,-1000.000,0.000
1700264845.305,-3.418,-904.297,-101.074,-282.715,0.000
1700264845.309,693.359,-580.566,363.281,999.512,0.000
1700264845.313,-175.781,-778.809,-7.812,187.500,0.000
1700264845.317,-977.539,-1000.000,-586.914,-1000.000,0.000
1700264845.321,-258.301,-1000.000,-479.492,-590.332,0.000
1700264845.325,677.734,-641.113,121.582,974.609,0.000
1700264845.329,84.961,-639.160,256.348,395.020,0.000
1700264845.333,-979.492,-1000.000,-345.703,-1000.000,0.000
1700264845.336,-643.555,-989.746,-423.828,-1000.000,0.000
1700264845.340,410.645,-592.285,176.758,298.828,0.000
1700264845.344,463.379,-562.500,335.449,840.332,0.000
1700264845.348,-648.438,-971.191,-330.566,-623.047,0.000
1700264845.352,-770.508,-1000.000,-578.125,-1000.000,0.000
1700264845.356,233.398,-795.898,13.184,-43.457,0.000
1700264845.360,729.004,-578.125,444.336,999.512,0.000
1700264845.364,-221.191,-898.926,-224.121,-39.062,0.000
1700264845.368,-740.723,-1000.000,-727.051,-1000.000,0.000
1700264845.372,30.273,-881.836,-86.426,-375.000,0.000
1700264845.376,829.102,-669.922,402.832,999.512,0.000
1700264845.379,170.410,-877.441,-94.727,253.418,0.000
1700264845.383,-732.422,-1000.000,-634.277,-1000.000,0.000
1700264845.387,-236.328,-989.746,-286.621,-746.582,0.000
1700264845.391,777.344,-765.625,292.480,770.020,0.000
1700264845.395,516.113,-825.195,166.992,559.570,0.000
1700264845.399,-541.992,-1000.000,-446.777,-960.938,0.000
1700264845.403,-312.012,-1000.000,-455.078,-1000.000,0.000
1700264845.407,668.457,-817.383,152.344,309.570,0.000
1700264845.411,860.840,-789.062,296.875,964.844,0.000
1700264845.415,-159.180,-1000.000,-356.445,-414.062,0.000
1700264845.419,-468.750,-1000.000,-557.617,-1000.000,0.000
1700264845.422,438.965,-873.047,2.441,-81.055,0.000
1700264845.426,999.512,-827.637,310.059,999.512,0.000
1700264845.430,65.430,-1000.000,-158.203,47.852,0.000
1700264845.434,-683.594,-998.535,-531.738,-1000.000,0.000
1700264845.438,77.148,-1000.000,-269.531,-443.359,0.000
1700264845.442,889.648,-688.477,295.898,999.512,0.000
1700264845.446,168.457,-692.383,131.836,303.223,0.000
1700264845.450,-859.863,-1000.000,-470.215,-1000.000,0.000
1700264845.454,-374.512,-1000.000,-405.273,-795.898,0.000
1700264845.458,601.074,-765.625,63.965,742.188,0.000
1700264845.462,217.285,-731.445,174.316,552.734,0.000
1700264845.465,-937.500,-983.887,-315.918,-926.270,0.000
1700264845.469,-872.559,-1000.000,-622.559,-1000.000,0.000
1700264845.473,134.766,-745.117,-156.738,107.910,0.000
1700264845.477,244.629,-331.543,382.324,931.152,0.000
1700264845.481,-755.859,-785.645,-175.293,-431.641,0.000
1700264845.485,-1000.000,-1000.000,-627.930,-1000.000,0.000
1700264845.489,-324.707,-761.719,-136.719,-333.984,0.000
1700264845.493,271.973,-333.496,373.047,999.512,0.000
1700264845.497,-479.004,-681.152,-120.605,85.449,0.000
1700264845.501,-1000.000,-1000.000,-657.227,-1000.000,0.000
1700264845.504,-371.582,-941.895,-406.250,-628.418,0.000
1700264845.508,531.250,-458.008,203.613,847.168,0.000
1700264845.512,37.109,-558.105,40.039,360.352,0.000
1700264845.516,-887.207,-1000.000,-683.105,-1000.000,0.000
1700264845.520,-523.438,-905.762,-508.789,-993.652,0.000
1700264845.524,474.609,-262.695,219.238,390.625,0.000
1700264845.528,450.684,-261.230,200.684,716.797,0.000
1700264845.532,-646.484,-934.570,-422.363,-770.508,0.000
1700264845.536,-718.750,-1000.000,-501.465,-1000.000,0.000
1700264845.540,281.250,-489.258,28.809,-1.953,0.000
1700264845.544,716.309,-225.098,301.758,999.512,0.000
1700264845.547,-300.293,-853.516,-334.473,-193.359,0.000
1700264845.551,-769.531,-1000.000,-686.523,-1000.000,0.000
1700264845.555,102.051,-773.438,-247.559,-305.176,0.000
1700264845.559,893.555,-476.074,139.648,999.512,0.000
1700264845.563,118.652,-845.703,-322.754,201.172,0.000
1700264845.567,-832.520,-1000.000,-640.625,-1000.000,0.000
1700264845.571,-251.465,-845.215,-299.805,-715.332,0.000
1700264845.575,758.789,-309.570,225.098,817.871,0.000
1700264845.579,319.824,-489.258,74.219,419.434,0.000
1700264845.583,-742.188,-1000.000,-492.676,-1000.000,0.000
1700264845.587,-443.848,-1000.000,-456.055,-1000.000,0.000
1700264845.590,591.797,-750.000,27.832,306.152,0.000
1700264845.594,617.188,-571.289,245.117,810.059,0.000
1700264845.598,-475.098,-945.801,-372.070,-644.531,0.000
1700264845.602,-592.285,-1000.000,-587.402,-1000.000,0.000
1700264845.606,421.875,-988.770,-301.270,-84.961,0.000
1700264845.610,871.582,-741.211,111.328,999.512,0.000
1700264845.614,-213.379,-807.129,-119.629,-90.820,0.000
1700264845.618,-793.945,-1000.000,-634.766,-1000.000,0.000
1700264845.622,8.789,-849.121,-185.059,-448.242,0.000
1700264845.626,790.039,-369.629,388.184,999.512,0.000
1700264845.630,62.500,-662.598,5.859,231.934,0.000
1700264845.633,-802.246,-1000.000,-623.047,-1000.000,0.000
1700264845.637,-263.672,-992.676,-380.371,-854.980,0.000
1700264845.641,693.848,-703.125,251.953,637.207,0.000
1700264845.645,413.086,-765.137,141.602,494.629,0.000
1700264845.649,-654.785,-1000.000,-609.863,-977.051,0.000
1700264845.653,-485.840,-1000.000,-682.129,-1000.000,0.000
1700264845.657,463.379,-669.922,78.125,106.445,0.000
1700264845.661,623.535,-467.285,371.582,881.836,0.000
1700264845.665,-423.340,-918.945,-232.422,-525.879,0.000
1700264845.669,-698.242,-1000.000,-581.055,-1000.000,0.000
1700264845.672,201.660,-747.559,-19.531,-213.867,0.000
1700264845.676,777.344,-292.480,457.031,999.512,0.000
1700264845.680,-119.629,-742.676,-99.609,32.715,0.000
1700264845.684,-786.133,-1000.000,-603.516,-1000.000,0.000
1700264845.688,-61.523,-899.414,-237.305,-574.219,0.000
1700264845.692,784.668,-568.359,320.801,967.285,0.000
1700264845.696,215.332,-740.723,-174.805,296.387,0.000
1700264845.700,-714.844,-1000.000,-782.715,-1000.000,0.000
1700264845.704,-402.344,-962.402,-288.574,-988.770,0.000
1700264845.708,583.496,-486.816,268.066,437.012,0.000
1700264845.711,446.777,-609.375,156.738,556.152,0.000
1700264845.715,-655.273,-1000.000,-425.293,-928.223,0.000
1700264845.719,-566.895,-1000.000,-517.090,-1000.000,0.000
1700264845.723,433.594,-864.258,20.020,46.387,0.000
1700264845.727,694.824,-828.125,266.113,972.168,0.000
1700264845.731,-364.746,-1000.000,-252.441,-363.770,0.000
1700264845.735,-719.238,-990.234,-558.594,-1000.000,0.000
1700264845.739,204.102,-1000.000,-290.039,-270.508,0.000
1700264845.743,818.848,-858.398,197.754,999.512,0.000
1700264845.747,-83.008,-777.832,8.789,98.633,0.000
1700264845.751,-776.367,-1000.000,-511.230,-1000.000,0.000
1700264845.754,-87.402,-1000.000,-333.984,-648.438,0.000
1700264845.758,705.078,-302.734,245.117,875.000,0.000
1700264845.762,175.293,-335.938,172.363,349.609,0.000
1700264845.766,-676.758,-1000.000,-436.523,-1000.000,0.000
1700264845.770,-269.043,-1000.000,-462.402,-969.727,0.000
1700264845.774,575.684,-427.734,104.492,402.832,0.000
1700264845.778,429.199,-192.383,289.062,666.016,0.000
1700264845.782,-507.324,-890.137,-338.379,-800.293,0.000
1700264845.786,-484.863,-1000.000,-588.379,-1000.000,0.000
1700264845.790,352.539,-732.422,-56.152,-31.738,0.000
1700264845.794,615.723,-433.105,270.996,999.512,0.000
1700264845.797,-257.324,-845.215,-257.324,-232.422,0.000
1700264845.801,-607.910,-1000.000,-679.199,-1000.000,0.000
1700264845.805,72.266,-682.129,-139.648,-421.875,0.000
1700264845.809,551.758,-34.668,448.730,999.512,0.000
1700264845.813,-86.426,-507.324,-43.457,173.340,0.000
1700264845.817,-709.961,-1000.000,-563.965,-1000.000,0.000
1700264845.821,-183.105,-955.078,-254.395,-771.973,0.000
1700264845.825,521.484,-346.680,330.078,725.586,0.000
1700264845.829,122.559,-440.430,99.121,421.387,0.000
1700264845.833,-645.996,-1000.000,-596.191,-1000.000,0.000
1700264845.837,-392.090,-1000.000,-445.801,-1000.000,0.000
1700264845.840,391.602,-785.156,86.426,305.176,0.000
1700264845.844,353.027,-751.465,49.316,804.688,0.000
1700264845.848,-553.223,-995.117,-500.000,-618.652,0.000
1700264845.852,-708.496,-1000.000,-512.695,-1000.000,0.000
1700264845.856,82.031,-764.160,-29.297,-112.305,0.000
1700264845.860,383.789,-584.473,310.059,999.512,0.000
1700264845.864,-462.402,-959.961,-153.809,-131.348,0.000
1700264845.868,-909.180,-1000.000,-533.691,-1000.000,0.000
1700264845.872,-214.844,-901.367,-157.227,-433.105,0.000
1700264845.876,258.301,-795.410,210.449,852.051,0.000
1700264845.880,-404.785,-970.215,-261.719,-53.223,0.000
1700264845.883,-923.340,-1000.000,-672.852,-1000.000,0.000
1700264845.887,-512.695,-988.281,-391.602,-896.973,0.000
1700264845.891,227.539,-979.492,-3.906,542.969,0.000
1700264845.895,-104.004,-978.516,-30.273,444.336,0.000
1700264845.899,-995.117,-979.492,-449.219,-1000.000,0.000
1700264845.903,-767.578,-1000.000,-561.035,-1000.000,0.000
1700264845.907,23.438,-760.254,3.906,92.773,0.000
1700264845.911,46.387,-638.184,253.418,832.031,0.000
1700264845.915,-803.223,-1000.000,-374.512,-574.219,0.000
1700264845.919,-947.266,-1000.000,-677.734,-1000.000,0.000
1700264845.923,-158.691,-871.582,-174.805,-283.691,0.000
1700264845.926,247.559,-813.965,208.008,999.512,0.000
1700264845.930,-551.270,-990.723,-207.520,-67.383,0.000
1700264845.934,-1000.000,-1000.000,-756.348,-1000.000,0.000
1700264845.938,-389.648,-975.586,-601.074,-745.117,0.000
1700264845.942,156.738,-516.602,190.918,721.680,0.000
1700264845.946,-380.371,-637.207,-22.461,239.258,0.000
1700264845.950,-1000.000,-1000.000,-609.863,-1000.000,0.000
1700264845.954,-717.773,-1000.000,-480.469,-1000.000,0.000
1700264845.958,59.082,-837.402,-20.508,248.047,0.000
1700264845.962,-173.828,-725.586,100.098,473.145,0.000
1700264845.965,-1000.000,-1000.000,-509.277,-1000.000,0.000
1700264845.969,-829.590,-1000.000,-568.359,-1000.000,0.000
1700264845.973,42.480,-814.453,11.230,257.324,0.000
1700264845.977,117.188,-798.828,156.250,782.715,0.000
1700264845.981,-686.523,-991.699,-552.734,-557.617,0.000
1700264845.985,-982.422,-1000.000,-773.926,-1000.000,0.000
1700264845.989,-305.664,-890.625,-142.578,-449.707,0.000
1700264845.993,254.395,-669.434,215.332,938.965,0.000
